from_sku,to_sku,setup_hours,
280676,570485,1,
280677,120430,1,
280677,120431,1,
280677,120433,1,
280677,120434,1,
280677,120436,1,
280677,120437,1,
280677,120444,1,
280677,120448,1,
280677,120450,2,
280677,120451,2,
280677,120453,2,
280677,120463,1,
280677,120464,1,
280677,120531,1,
280677,120532,1,
280677,120533,1,
280677,120534,1,
280677,120535,1,
280677,120536,1,
280677,221800,1,
280677,221801,1,
280677,241283,2,
280677,241287,1,
280677,241288,1,
280677,251200,1,
280677,280013,2,
280677,280045,1,
280677,280052,2,
280677,280090,1,
280677,280103,1,
280677,280104,1,
280677,280105,1,
280677,280106,1,
280677,280107,2,
280677,280121,1,
280677,280128,1,
280677,280129,2,
280677,280130,2,
280677,280131,1,
280677,280164,1,
280677,280166,1,
280677,280169,1,
280677,280181,1,
280677,280212,2,
280677,280213,2,
280677,280222,2,
280677,280233,0,
280677,280234,0,
280677,280235,0,
280677,280244,1,
280677,280245,1,
280677,280246,1,
280677,280247,0,
280677,280256,2,
280677,280264,1,
280677,280281,1,
280677,280298,1,
280677,280318,1,
280677,280322,1,
280677,280323,1,
280677,280324,1,
280677,280325,1,
280677,280344,1,
280677,280345,1,
280677,280347,1,
280677,280348,1,
280677,280351,2,
280677,280355,1,
280677,280356,1,
280677,280357,0,
280677,280358,1,
280677,280359,1,
280677,280375,2,
280677,280376,2,
280677,280377,2,
280677,280378,2,
280677,280379,2,
280677,280380,2,
280677,280383,1,
280677,280384,1,
280677,280385,1,
280677,280391,1,
280677,280397,2,
280677,280399,1,
280677,280405,2,
280677,280412,1,
280677,280421,1,
280677,280425,2,
280677,280426,2,
280677,280432,1,
280677,280434,1,
280677,280436,2,
280677,280437,1,
280677,280450,1,
280677,280451,1,
280677,280452,1,
280677,280453,1,
280677,280454,1,
280677,280459,1,
280677,280464,0,
280677,280465,0,
280677,280466,0,
280677,280467,0,
280677,280468,0,
280677,280469,0,
280677,280473,0,
280677,280474,0,
280677,280477,1,
280677,280478,1,
280677,280480,2,
280677,280481,0,
280677,280488,2,
280677,280489,1,
280677,280490,1,
280677,280493,1,
280677,280496,0,
280677,280497,0,
280677,280516,1,
280677,280517,1,
280677,280520,1,
280677,280521,1,
280677,280522,1,
280677,280525,0,
280677,280526,0,
280677,280528,0,
280677,280529,0,
280677,280532,0,
280677,280539,2,
280677,280541,1,
280677,280557,1,
280677,280558,1,
280677,280559,1,
280677,280563,1,
280677,280564,1,
280677,280566,1,
280677,280567,1,
280677,280570,1,
280677,280571,1,
280677,280572,1,
280677,280573,1,
280677,280574,1,
280677,280575,1,
280677,280576,1,
280677,280578,1,
280677,280579,1,
280677,280580,1,
280677,280581,1,
280677,280582,1,
280677,280583,0,
280677,280584,0,
280677,280585,0,
280677,280586,0,
280677,280587,0,
280677,280588,0,
280677,280589,0,
280677,280590,1,
280677,280591,1,
280677,280592,1,
280677,280601,1,
280677,280602,1,
280677,280605,0,
280677,280606,0,
280677,280607,0,
280677,280608,0,
280677,280609,0,
280677,280610,0,
280677,280611,0,
280677,280612,0,
280677,280613,0,
280677,280614,0,
280677,280615,0,
280677,280616,0,
280677,280617,0,
280677,280622,0,
280677,280623,0,
280677,280624,0,
280677,280641,1,
280677,280642,1,
280677,280643,1,
280677,280644,1,
280677,280645,1,
280677,280646,1,
280677,280647,1,
280677,280652,0,
280677,280653,0,
280677,280655,2,
280677,280659,1,
280677,280660,1,
280677,280661,1,
280677,280662,1,
280677,280673,1,
280677,280674,1,
280677,280676,0,
280677,280679,0,
280677,280680,0,
280677,280682,1,
280677,280683,1,
280677,280684,1,
280677,280685,1,
280677,280686,2,
280677,280689,0,
280677,570223,1,
280677,570261,2,
280677,570468,1,
280677,570471,1,
280677,570472,1,
280677,570473,1,
280677,570474,1,
280677,570475,1,
280677,570485,1,
280679,120430,1,
280679,120431,1,
280679,120433,1,
280679,120434,1,
280679,120436,1,
280679,120437,1,
280679,120444,1,
280679,120448,1,
280679,120450,2,
280679,120451,2,
280679,120453,2,
280679,120463,1,
280679,120464,1,
280679,120531,1,
280679,120532,1,
280679,120533,1,
280679,120534,1,
280679,120535,1,
280679,120536,1,
280679,221800,1,
280679,221801,1,
280679,241283,2,
280679,241287,1,
280679,241288,1,
280679,251200,1,
280679,280013,2,
280679,280045,1,
280679,280052,2,
280679,280090,1,
280679,280103,1,
280679,280104,1,
280679,280105,1,
280679,280106,1,
280679,280107,2,
280679,280121,1,
280679,280128,1,
280679,280129,2,
280679,280130,2,
280679,280131,1,
280679,280164,1,
280679,280166,1,
280679,280169,1,
280679,280181,1,
280679,280212,2,
280679,280213,2,
280679,280222,2,
280679,280233,0,
280679,280234,0,
280679,280235,0,
280679,280244,1,
280679,280245,1,
280679,280246,1,
280679,280247,0,
280679,280256,2,
280679,280264,1,
280679,280281,1,
280679,280298,1,
280679,280318,1,
280679,280322,1,
280679,280323,1,
280679,280324,1,
280679,280325,1,
280679,280344,1,
280679,280345,1,
280679,280347,1,
280679,280348,1,
280679,280351,2,
280679,280355,1,
280679,280356,1,
280679,280357,0,
280679,280358,1,
280679,280359,1,
280679,280375,2,
280679,280376,2,
280679,280377,2,
280679,280378,2,
280679,280379,2,
280679,280380,2,
280679,280383,1,
280679,280384,1,
280679,280385,1,
280679,280391,1,
280679,280397,2,
280679,280399,1,
280679,280405,2,
280679,280412,1,
280679,280421,1,
280679,280425,2,
280679,280426,2,
280679,280432,1,
280679,280434,1,
280679,280436,2,
280679,280437,1,
280679,280450,1,
280679,280451,1,
280679,280452,1,
280679,280453,1,
280679,280454,1,
280679,280459,1,
280679,280464,0,
280679,280465,0,
280679,280466,0,
280679,280467,0,
280679,280468,0,
280679,280469,0,
280679,280473,0,
280679,280474,0,
280679,280477,1,
280679,280478,1,
280679,280480,2,
280679,280481,0,
280679,280488,2,
280679,280489,1,
280679,280490,1,
280679,280493,1,
280679,280496,0,
280679,280497,0,
280679,280516,1,
280679,280517,1,
280679,280520,1,
280679,280521,1,
280679,280522,1,
280679,280525,0,
280679,280526,0,
280679,280528,0,
280679,280529,0,
280679,280532,0,
280679,280539,2,
280679,280541,1,
280679,280557,1,
280679,280558,1,
280679,280559,1,
280679,280563,1,
280679,280564,1,
280679,280566,1,
280679,280567,1,
280679,280570,1,
280679,280571,1,
280679,280572,1,
280679,280573,1,
280679,280574,1,
280679,280575,1,
280679,280576,1,
280679,280578,1,
280679,280579,1,
280679,280580,1,
280679,280581,1,
280679,280582,1,
280679,280583,0,
280679,280584,0,
280679,280585,0,
280679,280586,0,
280679,280587,0,
280679,280588,0,
280679,280589,0,
280679,280590,1,
280679,280591,1,
280679,280592,1,
280679,280601,1,
280679,280602,1,
280679,280605,0,
280679,280606,0,
280679,280607,0,
280679,280608,0,
280679,280609,0,
280679,280610,0,
280679,280611,0,
280679,280612,0,
280679,280613,0,
280679,280614,0,
280679,280615,0,
280679,280616,0,
280679,280617,0,
280679,280622,0,
280679,280623,0,
280679,280624,0,
280679,280641,1,
280679,280642,1,
280679,280643,1,
280679,280644,1,
280679,280645,1,
280679,280646,1,
280679,280647,1,
280679,280652,0,
280679,280653,0,
280679,280655,2,
280679,280659,1,
280679,280660,1,
280679,280661,1,
280679,280662,1,
280679,280673,1,
280679,280674,1,
280679,280676,0,
280679,280677,0,
280679,280680,0,
280679,280682,1,
280679,280683,1,
280679,280684,1,
280679,280685,1,
280679,280686,2,
280679,280689,0,
280679,570223,1,
280679,570261,2,
280679,570468,1,
280679,570471,1,
280679,570472,1,
280679,570473,1,
280679,570474,1,
280679,570475,1,
280679,570485,1,
280680,120430,1,
280680,120431,1,
280680,120433,1,
280680,120434,1,
280680,120436,1,
280680,120437,1,
280680,120444,1,
280680,120448,1,
280680,120450,2,
280680,120451,2,
280680,120453,2,
280680,120463,1,
280680,120464,1,
280680,120531,1,
280680,120532,1,
280680,120533,1,
280680,120534,1,
280680,120535,1,
280680,120536,1,
280680,221800,1,
280680,221801,1,
280680,241283,2,
280680,241287,1,
280680,241288,1,
280680,251200,1,
280680,280013,2,
280680,280045,1,
280680,280052,2,
280680,280090,1,
280680,280103,1,
280680,280104,1,
280680,280105,1,
280680,280106,1,
280680,280107,2,
280680,280121,1,
280680,280128,1,
280680,280129,2,
280680,280130,2,
280680,280131,1,
280680,280164,1,
280680,280166,1,
280680,280169,1,
280680,280181,1,
280680,280212,2,
280680,280213,2,
280680,280222,2,
280680,280233,0,
280680,280234,0,
280680,280235,0,
280680,280244,1,
280680,280245,1,
280680,280246,1,
280680,280247,0,
280680,280256,2,
280680,280264,1,
280680,280281,1,
280680,280298,1,
280680,280318,1,
280680,280322,1,
280680,280323,1,
280680,280324,1,
280680,280325,1,
280680,280344,1,
280680,280345,1,
280680,280347,1,
280680,280348,1,
280680,280351,2,
280680,280355,1,
280680,280356,1,
280680,280357,0,
280680,280358,1,
280680,280359,1,
280680,280375,2,
280680,280376,2,
280680,280377,2,
280680,280378,2,
280680,280379,2,
280680,280380,2,
280680,280383,1,
280680,280384,1,
280680,280385,1,
280680,280391,1,
280680,280397,2,
280680,280399,1,
280680,280405,2,
280680,280412,1,
280680,280421,1,
280680,280425,2,
280680,280426,2,
280680,280432,1,
280680,280434,1,
280680,280436,2,
280680,280437,1,
280680,280450,1,
280680,280451,1,
280680,280452,1,
280680,280453,1,
280680,280454,1,
280680,280459,1,
280680,280464,0,
280680,280465,0,
280680,280466,0,
280680,280467,0,
280680,280468,0,
280680,280469,0,
280680,280473,0,
280680,280474,0,
280680,280477,1,
280680,280478,1,
280680,280480,2,
280680,280481,0,
280680,280488,2,
280680,280489,1,
280680,280490,1,
280680,280493,1,
280680,280496,0,
280680,280497,0,
280680,280516,1,
280680,280517,1,
280680,280520,1,
280680,280521,1,
280680,280522,1,
280680,280525,0,
280680,280526,0,
280680,280528,0,
280680,280529,0,
280680,280532,0,
280680,280539,2,
280680,280541,1,
280680,280557,1,
280680,280558,1,
280680,280559,1,
280680,280563,1,
280680,280564,1,
280680,280566,1,
280680,280567,1,
280680,280570,1,
280680,280571,1,
280680,280572,1,
280680,280573,1,
280680,280574,1,
280680,280575,1,
280680,280576,1,
280680,280578,1,
280680,280579,1,
280680,280580,1,
280680,280581,1,
280680,280582,1,
280680,280583,0,
280680,280584,0,
280680,280585,0,
280680,280586,0,
280680,280587,0,
280680,280588,0,
280680,280589,0,
280680,280590,1,
280680,280591,1,
280680,280592,1,
280680,280601,1,
280680,280602,1,
280680,280605,0,
280680,280606,0,
280680,280607,0,
280680,280608,0,
280680,280609,0,
280680,280610,0,
280680,280611,0,
280680,280612,0,
280680,280613,0,
280680,280614,0,
280680,280615,0,
280680,280616,0,
280680,280617,0,
280680,280622,0,
280680,280623,0,
280680,280624,0,
280680,280641,1,
280680,280642,1,
280680,280643,1,
280680,280644,1,
280680,280645,1,
280680,280646,1,
280680,280647,1,
280680,280652,0,
280680,280653,0,
280680,280655,2,
280680,280659,1,
280680,280660,1,
280680,280661,1,
280680,280662,1,
280680,280673,1,
280680,280674,1,
280680,280676,0,
280680,280677,0,
280680,280679,0,
280680,280682,1,
280680,280683,1,
280680,280684,1,
280680,280685,1,
280680,280686,2,
280680,280689,0,
280680,570223,1,
280680,570261,2,
280680,570468,1,
280680,570471,1,
280680,570472,1,
280680,570473,1,
280680,570474,1,
280680,570475,1,
280680,570485,1,
280682,120430,1,
280682,120431,1,
280682,120433,1,
280682,120434,1,
280682,120436,1,
280682,120437,1,
280682,120444,1,
280682,120448,1,
280682,120450,2,
280682,120451,2,
280682,120453,2,
280682,120463,1,
280682,120464,1,
280682,120531,1,
280682,120532,1,
280682,120533,1,
280682,120534,1,
280682,120535,1,
280682,120536,1,
280682,221800,1,
280682,221801,1,
280682,241283,2,
280682,241287,1,
280682,241288,1,
280682,251200,1,
280682,280013,2,
280682,280045,1,
280682,280052,2,
280682,280090,1,
280682,280103,1,
280682,280104,1,
280682,280105,1,
280682,280106,1,
280682,280107,2,
280682,280121,1,
280682,280128,1,
280682,280129,2,
280682,280130,2,
280682,280131,1,
280682,280164,1,
280682,280166,1,
280682,280169,1,
280682,280181,1,
280682,280212,2,
280682,280213,2,
280682,280222,2,
280682,280233,0,
280682,280234,0,
280682,280235,0,
280682,280244,1,
280682,280245,1,
280682,280246,1,
280682,280247,0,
280682,280256,2,
280682,280264,1,
280682,280281,1,
280682,280298,1,
280682,280318,1,
280682,280322,1,
280682,280323,1,
280682,280324,1,
280682,280325,0,
280682,280344,1,
280682,280345,1,
280682,280347,1,
280682,280348,1,
280682,280351,2,
280682,280355,1,
280682,280356,1,
280682,280357,0,
280682,280358,1,
280682,280359,1,
280682,280375,2,
280682,280376,2,
280682,280377,2,
280682,280378,2,
280682,280379,2,
280682,280380,2,
280682,280383,1,
280682,280384,1,
280682,280385,1,
280682,280391,1,
280682,280397,2,
280682,280399,1,
280682,280405,2,
280682,280412,1,
280682,280421,1,
280682,280425,2,
280682,280426,2,
280682,280432,1,
280682,280434,1,
280682,280436,2,
280682,280437,1,
280682,280450,1,
280682,280451,1,
280682,280452,1,
280682,280453,1,
280682,280454,0,
280682,280459,1,
280682,280464,0,
280682,280465,0,
280682,280466,0,
280682,280467,0,
280682,280468,0,
280682,280469,0,
280682,280473,0,
280682,280474,0,
280682,280477,1,
280682,280478,1,
280682,280480,2,
280682,280481,0,
280682,280488,2,
280682,280489,0,
280682,280490,1,
280682,280493,1,
280682,280496,0,
280682,280497,0,
280682,280516,1,
280682,280517,1,
280682,280520,1,
280682,280521,1,
280682,280522,1,
280682,280525,0,
280682,280526,0,
280682,280528,0,
280682,280529,0,
280682,280532,0,
280682,280539,2,
280682,280541,1,
280682,280557,1,
280682,280558,1,
280682,280559,0,
280682,280563,0,
280682,280564,0,
280682,280566,1,
280682,280567,0,
280682,280570,1,
280682,280571,1,
280682,280572,1,
280682,280573,1,
280682,280574,1,
280682,280575,1,
280682,280576,1,
280682,280578,1,
280682,280579,1,
280682,280580,1,
280682,280581,1,
280682,280582,1,
280682,280583,1,
280682,280584,1,
280682,280585,1,
280682,280586,1,
280682,280587,1,
280682,280588,1,
280682,280589,1,
280682,280590,0,
280682,280591,0,
280682,280592,0,
280682,280601,1,
280682,280602,1,
280682,280605,0,
280682,280606,0,
280682,280607,0,
280682,280608,0,
280682,280609,0,
280682,280610,0,
280682,280611,0,
280682,280612,0,
280682,280613,0,
280682,280614,0,
280682,280615,0,
280682,280616,0,
280682,280617,0,
280682,280622,0,
280682,280623,0,
280682,280624,0,
280682,280641,1,
280682,280642,1,
280682,280643,1,
280682,280644,1,
280682,280645,1,
280682,280646,1,
280682,280647,0,
280682,280652,0,
280682,280653,0,
280682,280655,2,
280682,280659,1,
280682,280660,1,
280682,280661,1,
280682,280662,1,
280682,280673,1,
280682,280674,1,
280682,280676,1,
280682,280677,1,
280682,280679,1,
280682,280680,1,
280682,280683,0,
280682,280684,0,
280682,280685,0,
280682,280686,2,
280682,280689,0,
280682,570223,1,
280682,570261,2,
280682,570468,1,
280682,570471,1,
280682,570472,1,
280682,570473,1,
280682,570474,1,
280682,570475,1,
280682,570485,1,
280683,120430,1,
280683,120431,1,
280683,120433,1,
280683,120434,1,
280683,120436,1,
280683,120437,1,
280683,120444,1,
280683,120448,1,
280683,120450,2,
280683,120451,2,
280683,120453,2,
280683,120463,1,
280683,120464,1,
280683,120531,1,
280683,120532,1,
280683,120533,1,
280683,120534,1,
280683,120535,1,
280683,120536,1,
280683,221800,1,
280683,221801,1,
280683,241283,2,
280683,241287,1,
280683,241288,1,
280683,251200,1,
280683,280013,2,
280683,280045,1,
280683,280052,2,
280683,280090,1,
280683,280103,1,
280683,280104,1,
280683,280105,1,
280683,280106,1,
280683,280107,2,
280683,280121,1,
280683,280128,1,
280683,280129,2,
280683,280130,2,
280683,280131,1,
280683,280164,1,
280683,280166,1,
280683,280169,1,
280683,280181,1,
280683,280212,2,
280683,280213,2,
280683,280222,2,
280683,280233,0,
280683,280234,0,
280683,280235,0,
280683,280244,1,
280683,280245,1,
280683,280246,1,
280683,280247,0,
280683,280256,2,
280683,280264,1,
280683,280281,1,
280683,280298,1,
280683,280318,1,
280683,280322,1,
280683,280323,1,
280683,280324,1,
280683,280325,0,
280683,280344,1,
280683,280345,1,
280683,280347,1,
280683,280348,1,
280683,280351,2,
280683,280355,1,
280683,280356,1,
280683,280357,0,
280683,280358,1,
280683,280359,1,
280683,280375,2,
280683,280376,2,
280683,280377,2,
280683,280378,2,
280683,280379,2,
280683,280380,2,
280683,280383,1,
280683,280384,1,
280683,280385,1,
280683,280391,1,
280683,280397,2,
280683,280399,1,
280683,280405,2,
280683,280412,1,
280683,280421,1,
280683,280425,2,
280683,280426,2,
280683,280432,1,
280683,280434,1,
280683,280436,2,
280683,280437,1,
280683,280450,1,
280683,280451,1,
280683,280452,1,
280683,280453,1,
280683,280454,0,
280683,280459,1,
280683,280464,0,
280683,280465,0,
280683,280466,0,
280683,280467,0,
280683,280468,0,
280683,280469,0,
280683,280473,0,
280683,280474,0,
280683,280477,1,
280683,280478,1,
280683,280480,2,
280683,280481,0,
280683,280488,2,
280683,280489,0,
280683,280490,1,
280683,280493,1,
280683,280496,0,
280683,280497,0,
280683,280516,1,
280683,280517,1,
280683,280520,1,
280683,280521,1,
280683,280522,1,
280683,280525,0,
280683,280526,0,
280683,280528,0,
280683,280529,0,
280683,280532,0,
280683,280539,2,
280683,280541,1,
280683,280557,1,
280683,280558,1,
280683,280559,0,
280683,280563,0,
280683,280564,0,
280683,280566,1,
280683,280567,0,
280683,280570,1,
280683,280571,1,
280683,280572,1,
280683,280573,1,
280683,280574,1,
280683,280575,1,
280683,280576,1,
280683,280578,1,
280683,280579,1,
280683,280580,1,
280683,280581,1,
280683,280582,1,
280683,280583,1,
280683,280584,1,
280683,280585,1,
280683,280586,1,
280683,280587,1,
280683,280588,1,
280683,280589,1,
280683,280590,0,
280683,280591,0,
280683,280592,0,
280683,280601,1,
280683,280602,1,
280683,280605,0,
280683,280606,0,
280683,280607,0,
280683,280608,0,
280683,280609,0,
280683,280610,0,
280683,280611,0,
280683,280612,0,
280683,280613,0,
280683,280614,0,
280683,280615,0,
280683,280616,0,
280683,280617,0,
280683,280622,0,
280683,280623,0,
280683,280624,0,
280683,280641,1,
280683,280642,1,
280683,280643,1,
280683,280644,1,
280683,280645,1,
280683,280646,1,
280683,280647,0,
280683,280652,0,
280683,280653,0,
280683,280655,2,
280683,280659,1,
280683,280660,1,
280683,280661,1,
280683,280662,1,
280683,280673,1,
280683,280674,1,
280683,280676,1,
280683,280677,1,
280683,280679,1,
280683,280680,1,
280683,280682,0,
280683,280684,0,
280683,280685,1,
280683,280686,2,
280683,280689,0,
280683,570223,1,
280683,570261,2,
280683,570468,1,
280683,570471,1,
280683,570472,1,
280683,570473,1,
280683,570474,1,
280683,570475,1,
280683,570485,1,
280684,120430,1,
280684,120431,1,
280684,120433,1,
280684,120434,1,
280684,120436,1,
280684,120437,1,
280684,120444,1,
280684,120448,1,
280684,120450,2,
280684,120451,2,
280684,120453,2,
280684,120463,1,
280684,120464,1,
280684,120531,1,
280684,120532,1,
280684,120533,1,
280684,120534,1,
280684,120535,1,
280684,120536,1,
280684,221800,1,
280684,221801,1,
280684,241283,2,
280684,241287,1,
280684,241288,1,
280684,251200,1,
280684,280013,2,
280684,280045,1,
280684,280052,2,
280684,280090,1,
280684,280103,1,
280684,280104,1,
280684,280105,1,
280684,280106,1,
280684,280107,2,
280684,280121,1,
280684,280128,1,
280684,280129,2,
280684,280130,2,
280684,280131,1,
280684,280164,1,
280684,280166,1,
280684,280169,1,
280684,280181,1,
280684,280212,2,
280684,280213,2,
280684,280222,2,
280684,280233,0,
280684,280234,0,
280684,280235,0,
280684,280244,1,
280684,280245,1,
280684,280246,1,
280684,280247,0,
280684,280256,2,
280684,280264,1,
280684,280281,1,
280684,280298,1,
280684,280318,1,
280684,280322,1,
280684,280323,1,
280684,280324,1,
280684,280325,0,
280684,280344,1,
280684,280345,1,
280684,280347,1,
280684,280348,1,
280684,280351,2,
280684,280355,1,
280684,280356,1,
280684,280357,0,
280684,280358,1,
280684,280359,1,
280684,280375,2,
280684,280376,2,
280684,280377,2,
280684,280378,2,
280684,280379,2,
280684,280380,2,
280684,280383,1,
280684,280384,1,
280684,280385,1,
280684,280391,1,
280684,280397,2,
280684,280399,1,
280684,280405,2,
280684,280412,1,
280684,280421,1,
280684,280425,2,
280684,280426,2,
280684,280432,1,
280684,280434,1,
280684,280436,2,
280684,280437,1,
280684,280450,1,
280684,280451,1,
280684,280452,1,
280684,280453,1,
280684,280454,0,
280684,280459,1,
280684,280464,0,
280684,280465,0,
280684,280466,0,
280684,280467,0,
280684,280468,0,
280684,280469,0,
280684,280473,0,
280684,280474,0,
280684,280477,1,
280684,280478,1,
280684,280480,2,
280684,280481,0,
280684,280488,2,
280684,280489,0,
280684,280490,1,
280684,280493,1,
280684,280496,0,
280684,280497,0,
280684,280516,1,
280684,280517,1,
280684,280520,1,
280684,280521,1,
280684,280522,1,
280684,280525,0,
280684,280526,0,
280684,280528,0,
280684,280529,0,
280684,280532,0,
280684,280539,2,
280684,280541,1,
280684,280557,1,
280684,280558,1,
280684,280559,0,
280684,280563,0,
280684,280564,0,
280684,280566,1,
280684,280567,0,
280684,280570,1,
280684,280571,1,
280684,280572,1,
280684,280573,1,
280684,280574,1,
280684,280575,1,
280684,280576,1,
280684,280578,1,
280684,280579,1,
280684,280580,1,
280684,280581,1,
280684,280582,1,
280684,280583,1,
280684,280584,1,
280684,280585,1,
280684,280586,1,
280684,280587,1,
280684,280588,1,
280684,280589,1,
280684,280590,0,
280684,280591,0,
280684,280592,0,
280684,280601,1,
280684,280602,1,
280684,280605,0,
280684,280606,0,
280684,280607,0,
280684,280608,0,
280684,280609,0,
280684,280610,0,
280684,280611,0,
280684,280612,0,
280684,280613,0,
280684,280614,0,
280684,280615,0,
280684,280616,0,
280684,280617,0,
280684,280622,0,
280684,280623,0,
280684,280624,0,
280684,280641,1,
280684,280642,1,
280684,280643,1,
280684,280644,1,
280684,280645,1,
280684,280646,1,
280684,280647,0,
280684,280652,0,
280684,280653,0,
280684,280655,2,
280684,280659,1,
280684,280660,1,
280684,280661,1,
280684,280662,1,
280684,280673,1,
280684,280674,1,
280684,280676,1,
280684,280677,1,
280684,280679,1,
280684,280680,1,
280684,280682,0,
280684,280683,0,
280684,280685,1,
280684,280686,2,
280684,280689,0,
280684,570223,1,
280684,570261,2,
280684,570468,1,
280684,570471,1,
280684,570472,1,
280684,570473,1,
280684,570474,1,
280684,570475,1,
280684,570485,1,
280685,120430,1,
280685,120431,1,
280685,120433,1,
280685,120434,1,
280685,120436,1,
280685,120437,1,
280685,120444,1,
280685,120448,1,
280685,120450,2,
280685,120451,2,
280685,120453,2,
280685,120463,1,
280685,120464,1,
280685,120531,1,
280685,120532,1,
280685,120533,1,
280685,120534,1,
280685,120535,1,
280685,120536,1,
280685,221800,1,
280685,221801,1,
280685,241283,2,
280685,241287,1,
280685,241288,1,
280685,251200,1,
280685,280013,2,
280685,280045,1,
280685,280052,2,
280685,280090,1,
280685,280103,1,
280685,280104,1,
280685,280105,1,
280685,280106,1,
280685,280107,2,
280685,280121,1,
280685,280128,1,
280685,280129,2,
280685,280130,2,
280685,280131,1,
280685,280164,1,
280685,280166,1,
280685,280169,1,
280685,280181,1,
280685,280212,2,
280685,280213,2,
280685,280222,2,
280685,280233,0,
280685,280234,0,
280685,280235,0,
280685,280244,1,
280685,280245,1,
280685,280246,1,
280685,280247,0,
280685,280256,2,
280685,280264,1,
280685,280281,1,
280685,280298,1,
280685,280318,1,
280685,280322,1,
280685,280323,0,
280685,280324,0,
280685,280325,1,
280685,280344,1,
280685,280345,1,
280685,280347,1,
280685,280348,1,
280685,280351,2,
280685,280355,1,
280685,280356,1,
280685,280357,0,
280685,280358,1,
280685,280359,1,
280685,280375,2,
280685,280376,2,
280685,280377,2,
280685,280378,2,
280685,280379,2,
280685,280380,2,
280685,280383,1,
280685,280384,1,
280685,280385,1,
280685,280391,1,
280685,280397,2,
280685,280399,1,
280685,280405,2,
280685,280412,1,
280685,280421,1,
280685,280425,2,
280685,280426,2,
280685,280432,1,
280685,280434,1,
280685,280436,2,
280685,280437,1,
280685,280450,1,
280685,280451,1,
280685,280452,1,
280685,280453,1,
280685,280454,1,
280685,280459,1,
280685,280464,0,
280685,280465,0,
280685,280466,0,
280685,280467,0,
280685,280468,0,
280685,280469,0,
280685,280473,0,
280685,280474,0,
280685,280477,1,
280685,280478,1,
280685,280480,2,
280685,280481,0,
280685,280488,2,
280685,280489,1,
280685,280490,1,
280685,280493,1,
280685,280496,0,
280685,280497,0,
280685,280516,1,
280685,280517,1,
280685,280520,1,
280685,280521,1,
280685,280522,1,
280685,280525,0,
280685,280526,0,
280685,280528,0,
280685,280529,0,
280685,280532,0,
280685,280539,2,
280685,280541,1,
280685,280557,1,
280685,280558,1,
280685,280559,1,
280685,280563,1,
280685,280564,1,
280685,280566,1,
280685,280567,1,
280685,280570,0,
280685,280571,1,
280685,280572,1,
280685,280573,1,
280685,280574,1,
280685,280575,1,
280685,280576,1,
280685,280578,1,
280685,280579,1,
280685,280580,1,
280685,280581,1,
280685,280582,1,
280685,280583,1,
280685,280584,1,
280685,280585,1,
280685,280586,1,
280685,280587,1,
280685,280588,1,
280685,280589,1,
280685,280590,1,
280685,280591,1,
280685,280592,1,
280685,280601,1,
280685,280602,1,
280685,280605,0,
280685,280606,0,
280685,280607,0,
280685,280608,0,
280685,280609,0,
280685,280610,0,
280685,280611,0,
280685,280612,0,
280685,280613,0,
280685,280614,0,
280685,280615,0,
280685,280616,0,
280685,280617,0,
280685,280622,0,
280685,280623,0,
280685,280624,0,
280685,280641,1,
280685,280642,1,
280685,280643,1,
280685,280644,1,
280685,280645,1,
280685,280646,1,
280685,280647,1,
280685,280652,0,
280685,280653,0,
280685,280655,2,
280685,280659,1,
280685,280660,1,
280685,280661,1,
280685,280662,1,
280685,280673,1,
280685,280674,1,
280685,280676,1,
280685,280677,1,
280685,280679,1,
280685,280680,1,
280685,280682,0,
280685,280683,1,
280685,280684,1,
280685,280686,2,
280685,280689,0,
280685,570223,1,
280685,570261,2,
280685,570468,1,
280685,570471,1,
280685,570472,1,
280685,570473,1,
280685,570474,1,
280685,570475,1,
280685,570485,1,
280686,120430,1,
280686,120431,1,
280686,120433,1,
280686,120434,1,
280686,120436,1,
280686,120437,1,
280686,120444,1,
280686,120448,1,
280686,120450,1,
280686,120451,1,
280686,120453,1,
280686,120463,1,
280686,120464,1,
280686,120531,1,
280686,120532,1,
280686,120533,1,
280686,120534,1,
280686,120535,1,
280686,120536,1,
280686,221800,1,
280686,221801,1,
280686,241283,1,
280686,241287,1,
280686,241288,1,
280686,251200,1,
280686,280013,1,
280686,280045,1,
280686,280052,1,
280686,280090,1,
280686,280103,1,
280686,280104,1,
280686,280105,1,
280686,280106,1,
280686,280107,1,
280686,280121,1,
280686,280128,1,
280686,280129,1,
280686,280130,1,
280686,280131,1,
280686,280164,1,
280686,280166,1,
280686,280169,1,
280686,280181,1,
280686,280212,0,
280686,280213,1,
280686,280222,0,
280686,280233,0,
280686,280234,0,
280686,280235,0,
280686,280244,1,
280686,280245,1,
280686,280246,1,
280686,280247,0,
280686,280256,0,
280686,280264,1,
280686,280281,1,
280686,280298,1,
280686,280318,1,
280686,280322,1,
280686,280323,1,
280686,280324,1,
280686,280325,0,
280686,280344,1,
280686,280345,1,
280686,280347,1,
280686,280348,1,
280686,280351,0,
280686,280355,1,
280686,280356,1,
280686,280357,0,
280686,280358,1,
280686,280359,1,
280686,280375,0,
280686,280376,0,
280686,280377,0,
280686,280378,0,
280686,280379,0,
280686,280380,0,
280686,280383,1,
280686,280384,1,
280686,280385,1,
280686,280391,1,
